sim_id,variable,GCM,RCM,rcp,ensemble,version,start,end,exp_id,minimum,maximum
85201,GWR,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1561
85201,GWR-ww,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1287.40002441406
85201,LAI-ww,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,1.89999997615814,13.8999996185303
85201,SL-ww,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,228,341
85201,yield-ww,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,115.859001159668
85207,AET,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,210.100006103516,767.799987792969
85207,AET-sm,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,115.800003051758,608.900024414063
85207,GWR,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1592.59997558594
85207,GWR-sm,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0,1099.09997558594
85207,LAI-sm,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,0.200000002980232,8.69999980926514
85207,SL-sm,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,83,159
85207,yield-sm,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,1970-01-01,2099-12-31,1CO20irrigation,1.89800000190735,238.186996459961
260111,AET,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO20irrigation,187.100006103516,630.700012207031
260111,AET-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO20irrigation,7.5,519.700012207031
260111,GWR,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO20irrigation,0,1571.19995117188
260111,GWR-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO20irrigation,0,1242
260111,LAI-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO20irrigation,0.200000002980232,11.8000001907349
260111,SL-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO20irrigation,80,341
260111,yield-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO20irrigation,0,107.111999511719
260112,AET,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO20irrigation,213.199996948242,826.599975585938
260112,AET-sm,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO20irrigation,80.6999969482422,658.200012207031
260112,GWR,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO20irrigation,0,1546.59997558594
260112,GWR-sm,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO20irrigation,0,1119.5
260112,LAI-sm,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO20irrigation,0.100000001490116,9.19999980926514
260112,SL-sm,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO20irrigation,75,159
260112,yield-sm,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO20irrigation,0.159999996423721,258.933990478516
260113,AET,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO21irrigation,187.100006103516,654.700012207031
260113,AET-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO21irrigation,7.5,524.799987792969
260113,GWR,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO21irrigation,0,1571.19995117188
260113,GWR-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO21irrigation,0,1242
260113,LAI-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO21irrigation,0.200000002980232,11.8000001907349
260113,SL-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO21irrigation,80,341
260113,yield-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO21irrigation,0,107.111999511719
260114,AET,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO21irrigation,245.100006103516,869.700012207031
260114,AET-sm,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO21irrigation,198.399993896484,703.599975585938
260114,GWR,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO21irrigation,0,1557.80004882813
260114,GWR-sm,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO21irrigation,0,1119.5
260114,LAI-sm,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO21irrigation,1.89999997615814,9.30000019073486
260114,SL-sm,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO21irrigation,85,159
260114,yield-sm,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,0CO21irrigation,34.4109992980957,270.334014892578
260115,AET,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO21irrigation,187.100006103516,654.700012207031
260115,AET-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO21irrigation,7.5,524.799987792969
260115,GWR,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO21irrigation,0,1571.19995117188
260115,GWR-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO21irrigation,0,1242
260115,LAI-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO21irrigation,0.200000002980232,11.8000001907349
260115,SL-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO21irrigation,80,341
260115,yield-ww,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO21irrigation,0,107.111999511719
260116,AET,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO21irrigation,245.100006103516,869.700012207031
260116,AET-sm,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO21irrigation,198.399993896484,703.599975585938
260116,GWR,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO21irrigation,0,1557.80004882813
260116,GWR-sm,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO21irrigation,0,1119.5
260116,LAI-sm,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO21irrigation,1.89999997615814,9.30000019073486
260116,SL-sm,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO21irrigation,85,159
260116,yield-sm,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1970-01-01,2099-12-31,1CO21irrigation,34.4109992980957,270.334014892578
260211,AET,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,225.5,623.900024414063
260211,AET-ww,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,10.3999996185303,529.200012207031
260211,GWR,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,1631.59997558594
260211,GWR-ww,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,1414.90002441406
260211,LAI-ww,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0.300000011920929,13.3000001907349
260211,SL-ww,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,90,341
260211,yield-ww,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,99.5870056152344
260212,AET,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,214.800003051758,768
260212,AET-sm,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,76.8000030517578,628.599975585938
260212,GWR,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,1668.30004882813
260212,GWR-sm,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,967.5
260212,LAI-sm,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0.200000002980232,9
260212,SL-sm,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,70,159
260212,yield-sm,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,7.99900007247925,231.371002197266
260213,AET,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,225.5,642.599975585938
260213,AET-ww,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,10.3999996185303,533
260213,GWR,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,1641.40002441406
260213,GWR-ww,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,1414.90002441406
260213,LAI-ww,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0.300000011920929,13.3000001907349
260213,SL-ww,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,90,341
260213,yield-ww,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,99.5879974365234
260214,AET,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,214.800003051758,804.400024414063
260214,AET-sm,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,165.100006103516,688.700012207031
260214,GWR,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,1688.40002441406
260214,GWR-sm,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,1000.09997558594
260214,LAI-sm,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,1.60000002384186,9.10000038146973
260214,SL-sm,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,80,159
260214,yield-sm,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,18.1059989929199,244.273010253906
260215,AET,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,225.5,642.599975585938
260215,AET-ww,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,10.3999996185303,533
260215,GWR,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0,1641.40002441406
260215,GWR-ww,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0,1414.90002441406
260215,LAI-ww,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0.300000011920929,13.3000001907349
260215,SL-ww,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,90,341
260215,yield-ww,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0,99.5879974365234
260216,AET,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,214.800003051758,804.400024414063
260216,AET-sm,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,165.100006103516,688.700012207031
260216,GWR,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0,1688.40002441406
260216,GWR-sm,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0,1000.09997558594
260216,LAI-sm,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,1.60000002384186,9.10000038146973
260216,SL-sm,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,80,159
260216,yield-sm,MIROC-MIROC5,CLMcom-CCLM4-8-17,rcp26,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,18.1059989929199,244.273010253906
260311,AET,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,229.300003051758,615.5
260311,AET-ww,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,2.90000009536743,531.299987792969
260311,GWR,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,1548.19995117188
260311,GWR-ww,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,1363.09997558594
260311,LAI-ww,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0.100000001490116,12.1000003814697
260311,SL-ww,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,63,341
260311,yield-ww,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,100.919998168945
260312,AET,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,235.100006103516,775.799987792969
260312,AET-sm,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,88.0999984741211,646.700012207031
260312,GWR,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,1544.90002441406
260312,GWR-sm,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,1240
260312,LAI-sm,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0.200000002980232,9.60000038146973
260312,SL-sm,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,83,159
260312,yield-sm,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,1.0900000333786,242.994995117188
260313,AET,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,229.300003051758,625.599975585938
260313,AET-ww,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,2.90000009536743,543.200012207031
260313,GWR,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,1548.19995117188
260313,GWR-ww,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,1372.59997558594
260313,LAI-ww,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0.100000001490116,12.1000003814697
260313,SL-ww,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,63,341
260313,yield-ww,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,100.919998168945
260314,AET,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,235.100006103516,799.900024414063
260314,AET-sm,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,137.300003051758,663.400024414063
260314,GWR,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,1544.90002441406
260314,GWR-sm,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,1240
260314,LAI-sm,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,1.89999997615814,9.69999980926514
260314,SL-sm,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,97,159
260314,yield-sm,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,20.3050003051758,245.981994628906
260315,AET,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,229.300003051758,625.599975585938
260315,AET-ww,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,2.90000009536743,543.200012207031
260315,GWR,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0,1548.19995117188
260315,GWR-ww,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0,1372.59997558594
260315,LAI-ww,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0.100000001490116,12.1000003814697
260315,SL-ww,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,63,341
260315,yield-ww,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0,100.919998168945
260316,AET,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,235.100006103516,799.900024414063
260316,AET-sm,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,137.300003051758,663.400024414063
260316,GWR,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0,1544.90002441406
260316,GWR-sm,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0,1240
260316,LAI-sm,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,1.89999997615814,9.69999980926514
260316,SL-sm,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,97,159
260316,yield-sm,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,20.3050003051758,245.981994628906
260411,AET,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,205.800003051758,617.200012207031
260411,AET-ww,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,2.90000009536743,524
260411,GWR,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,1444
260411,GWR-ww,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,1305.30004882813
260411,LAI-ww,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0.100000001490116,13.6000003814697
260411,SL-ww,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,62,341
260411,yield-ww,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,102.207000732422
260412,AET,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,222.5,790.900024414063
260412,AET-sm,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,85.4000015258789,621.700012207031
260412,GWR,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,1502.19995117188
260412,GWR-sm,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,1166.59997558594
260412,LAI-sm,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0.100000001490116,10
260412,SL-sm,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,80,159
260412,yield-sm,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0.424000024795532,240.973999023438
260413,AET,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,205.800003051758,627.5
260413,AET-ww,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,2.90000009536743,523.900024414063
260413,GWR,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,1444
260413,GWR-ww,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,1305.30004882813
260413,LAI-ww,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0.100000001490116,13.6000003814697
260413,SL-ww,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,62,341
260413,yield-ww,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,102.207000732422
260414,AET,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,222.600006103516,841.599975585937
260414,AET-sm,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,147.699996948242,688.5
260414,GWR,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,1502.19995117188
260414,GWR-sm,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,1166.59997558594
260414,LAI-sm,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,2.20000004768372,10
